disno,dyindex,statea,namea,stateb,nameb,year,strtday,strtmnth,strtyr,endday,endmnth,endyear,outcome,settlmnt,fatlev,highact,hihost,recip,noinit,notarg,sideaa,revstata,revtypea,fatleva,highmcaa,hihosta,orignata,sideab,revstatb,revtypeb,fatlevb,highmcab,hihostb,orignatb,rolea,roleb,dyad_rolea,dyad_roleb,war,durindx,duration,cumdurat,mid5hiact,mid5hiacta,mid5hiactb,severity,severitya,severityb,ongo2014,new,change,changetype_1,changetype_2
3587,3587,220,FRN,2,USA,1942,8,11,1942,11,11,1942,2,2,6,22,5,0,5,1,0,0,0,5,22,5,1,1,1,3,5,22,5,0,3,2,3,1,1,1,4,4,20,20,20,100,100,100,0,0,1,0,0
3587,3587,200,UKG,220,FRN,1940,3,7,1940,11,11,1942,0,0,0,22,5,0,5,1,1,1,3,0,22,5,1,0,0,0,0,22,5,1,1,3,1,3,1,1,182,182,20,20,20,100,100,100,0,0,1,0,0
3587,3587,200,UKG,220,FRN,1941,3,7,1940,11,11,1942,0,0,0,22,5,0,5,1,1,1,3,0,22,5,1,0,0,0,0,22,5,1,1,3,1,3,1,2,365,547,20,20,20,100,100,100,0,0,1,0,0
3587,3587,200,UKG,220,FRN,1942,3,7,1940,11,11,1942,1,2,6,22,5,0,5,1,1,1,3,5,22,5,1,0,0,0,6,22,5,1,1,3,1,3,1,3,316,863,20,20,20,100,100,100,0,0,1,0,0
3587,3587,220,FRN,200,UKG,1940,3,7,1940,11,11,1942,0,0,0,22,5,0,5,1,0,0,0,0,22,5,1,1,1,3,0,22,5,1,3,1,3,1,1,1,182,182,20,20,20,100,100,100,0,0,1,0,0
3587,3587,220,FRN,200,UKG,1941,3,7,1940,11,11,1942,0,0,0,22,5,0,5,1,0,0,0,0,22,5,1,1,1,3,0,22,5,1,3,1,3,1,1,2,365,547,20,20,20,100,100,100,0,0,1,0,0
3587,3587,220,FRN,200,UKG,1942,3,7,1940,11,11,1942,2,2,6,22,5,0,5,1,0,0,0,6,22,5,1,1,1,3,5,22,5,1,3,1,3,1,1,3,316,863,20,20,20,100,100,100,0,0,1,0,0
3587,3587,220,FRN,560,SAF,1942,5,5,1942,5,11,1942,2,2,3,19,4,0,5,1,0,0,0,3,19,4,1,1,1,3,-9,19,4,1,3,1,3,1,0,1,185,185,16,16,16,65,65,65,0,1,0,0,0
3587,3587,560,SAF,220,FRN,1942,5,5,1942,5,11,1942,1,2,3,19,4,0,5,1,1,1,3,-9,19,4,1,0,0,0,3,19,4,1,1,3,1,3,0,1,185,185,16,16,16,65,65,65,0,1,0,0,0
3599,3599,305,AUS,345,YUG,1919,2,5,1919,9,6,1919,6,1,0,18,4,0,1,1,0,0,0,-9,18,4,1,1,1,1,-9,16,4,1,3,1,3,1,0,1,39,39,17,17,14,75,75,84,0,0,0,0,0
3599,3599,345,YUG,305,AUS,1919,2,5,1919,9,6,1919,6,1,0,18,4,0,1,1,1,1,1,-9,16,4,1,0,0,0,-9,18,4,1,1,3,1,3,0,1,39,39,17,14,17,75,84,75,0,0,0,0,0
3602,3602,490,DRC,551,ZAM,1977,9,4,1977,11,4,1977,5,3,0,19,4,0,1,1,1,1,2,0,19,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,3,3,16,16,0,65,65,0,0,0,0,0,0
3602,3602,551,ZAM,490,DRC,1977,9,4,1977,11,4,1977,5,3,0,19,4,0,1,1,0,0,0,0,0,1,1,1,1,2,0,19,4,1,3,1,3,1,0,1,3,3,16,0,16,65,0,65,0,0,0,0,0
3603,3603,800,THI,816,DRV,1977,25,6,1977,25,6,1977,5,3,0,19,4,0,1,1,0,0,0,0,0,1,1,1,0,0,0,19,4,1,3,1,3,1,0,1,1,1,16,0,16,65,75,65,0,0,0,0,0
3603,3603,816,DRV,800,THI,1977,25,6,1977,25,6,1977,5,3,0,19,4,0,1,1,1,0,0,0,19,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,1,1,16,16,0,65,65,75,0,0,0,0,0
3604,3604,352,CYP,651,EGY,1978,19,2,1978,19,2,1978,5,3,2,18,4,1,1,1,0,0,0,1,18,4,1,1,0,0,1,18,4,1,3,1,3,1,0,1,1,1,17,17,17,75,75,75,0,0,0,0,0
3604,3604,651,EGY,352,CYP,1978,19,2,1978,19,2,1978,5,3,2,18,4,1,1,1,1,0,0,1,18,4,1,0,0,0,1,18,4,1,1,3,1,3,0,1,1,1,17,17,17,75,75,75,0,0,0,0,0
3606,3606,365,RUS,385,NOR,1978,29,6,1978,12,10,1978,5,3,0,8,3,0,1,1,1,1,2,0,8,3,1,0,0,0,0,0,1,1,1,3,1,3,0,1,106,106,7,7,0,49,49,75,0,0,0,0,0
3606,3606,385,NOR,365,RUS,1978,29,6,1978,12,10,1978,5,3,0,8,3,0,1,1,0,0,0,0,0,1,1,1,1,2,0,8,3,1,3,1,3,1,0,1,106,106,7,0,7,49,75,49,0,0,0,0,0
3607,3607,230,SPN,600,MOR,1979,6,2,1979,18,2,1979,7,3,0,17,4,0,1,1,0,0,0,0,0,1,1,1,1,2,0,17,4,1,3,1,3,1,0,1,13,13,15,0,15,81,75,81,0,0,0,0,0
3607,3607,600,MOR,230,SPN,1979,6,2,1979,18,2,1979,7,3,0,17,4,0,1,1,1,1,2,0,17,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,13,13,15,15,0,81,81,75,0,0,0,0,0
3610,3610,816,DRV,850,INS,1980,23,9,1980,23,9,1980,5,3,0,8,3,0,1,1,0,1,1,0,8,3,1,1,1,1,0,8,3,1,3,1,3,1,0,1,1,1,7,7,7,49,49,49,0,0,0,0,0
3610,3610,850,INS,816,DRV,1980,23,9,1980,23,9,1980,5,3,0,8,3,0,1,1,1,1,1,0,8,3,1,0,1,1,0,8,3,1,1,3,1,3,0,1,1,1,7,7,7,49,49,49,0,0,0,0,0
3612,3612,740,JPN,840,PHI,1982,15,1,1982,15,1,1982,5,3,0,19,4,0,1,1,0,0,0,0,0,1,1,1,0,0,0,19,4,1,3,1,3,1,0,1,1,1,16,0,16,65,75,65,0,0,0,0,0
3612,3612,840,PHI,740,JPN,1982,15,1,1982,15,1,1982,5,3,0,19,4,0,1,1,1,0,0,0,19,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,1,1,16,16,0,65,65,75,0,0,0,0,0
3613,3613,2,USA,680,YPR,1982,3,12,1982,7,12,1982,5,3,0,7,3,0,2,1,1,0,0,0,7,3,1,0,1,4,0,0,1,1,1,3,1,3,0,1,5,5,7,7,0,49,49,75,0,0,0,0,0
3613,3613,680,YPR,2,USA,1982,3,12,1982,7,12,1982,5,3,0,7,3,0,2,1,0,1,4,0,0,1,1,1,0,0,0,7,3,1,3,1,3,1,0,1,5,5,7,0,7,49,75,49,0,0,0,0,0
3613,3613,680,YPR,698,OMA,1982,3,12,1982,7,12,1982,5,3,0,7,3,0,2,1,1,1,4,0,0,1,1,0,0,0,0,7,3,1,1,3,1,3,0,1,5,5,7,0,7,49,75,49,0,0,0,0,0
3613,3613,698,OMA,680,YPR,1982,3,12,1982,7,12,1982,5,3,0,7,3,0,2,1,0,0,0,0,7,3,1,1,1,4,0,0,1,1,3,1,3,1,0,1,5,5,7,7,0,49,49,75,0,0,0,0,0
3614,3614,710,CHN,816,DRV,1983,10,4,1983,24,4,1983,5,3,2,19,4,0,1,1,0,1,2,2,19,4,1,1,0,0,2,19,4,1,3,1,3,1,0,1,15,15,16,16,16,65,65,65,0,0,0,0,0
3614,3614,816,DRV,710,CHN,1983,10,4,1983,24,4,1983,5,3,2,19,4,0,1,1,1,0,0,2,19,4,1,0,1,2,2,19,4,1,1,3,1,3,0,1,15,15,16,16,16,65,65,65,0,0,0,0,0
3615,3615,365,RUS,380,SWD,1983,28,4,1983,7,5,1983,7,3,0,17,4,0,1,1,1,1,2,0,14,3,1,0,0,0,0,17,4,1,1,3,1,3,0,1,10,10,15,12,15,81,65,81,0,0,0,0,0
3615,3615,380,SWD,365,RUS,1983,28,4,1983,7,5,1983,7,3,0,17,4,0,1,1,0,0,0,0,17,4,1,1,1,2,0,14,3,1,3,1,3,1,0,1,10,10,15,15,12,81,81,65,0,0,0,0,0
3616,3616,710,CHN,820,MAL,1983,4,9,1983,4,3,1984,0,0,0,7,3,0,1,2,0,0,0,0,0,1,1,1,1,1,0,7,3,1,3,1,3,1,0,1,119,119,7,0,7,49,81,49,0,0,0,0,0
3616,3616,710,CHN,820,MAL,1984,4,9,1983,4,3,1984,5,3,0,7,3,0,1,2,0,0,0,0,0,1,1,1,1,1,0,7,3,1,3,1,3,1,0,2,65,184,7,0,7,49,0,49,0,0,0,0,0
3616,3616,820,MAL,710,CHN,1983,4,9,1983,4,3,1984,0,0,0,7,3,0,1,2,1,1,1,0,7,3,1,0,0,0,0,0,1,1,1,3,1,3,0,1,119,119,7,7,0,49,49,75,0,0,0,0,0
3616,3616,820,MAL,710,CHN,1984,4,9,1983,4,3,1984,5,3,0,7,3,0,1,2,1,1,1,0,7,3,1,0,0,0,0,0,1,1,1,3,1,3,0,2,65,184,7,7,0,49,49,75,0,0,0,0,0
3616,3616,816,DRV,820,MAL,1983,4,9,1983,4,3,1984,0,0,0,7,3,0,1,2,0,0,0,0,0,1,1,1,1,1,0,7,3,1,3,1,3,1,0,1,119,119,7,0,7,49,75,49,0,0,0,0,0
3616,3616,816,DRV,820,MAL,1984,4,9,1983,4,3,1984,5,3,0,7,3,0,1,2,0,0,0,0,0,1,1,1,1,1,0,7,3,1,3,1,3,1,0,2,65,184,7,0,7,49,75,49,0,0,0,0,0
3616,3616,820,MAL,816,DRV,1983,4,9,1983,4,3,1984,0,0,0,7,3,0,1,2,1,1,1,0,7,3,1,0,0,0,0,0,1,1,1,3,1,3,0,1,119,119,7,7,0,49,49,75,0,0,0,0,0
3616,3616,820,MAL,816,DRV,1984,4,9,1983,4,3,1984,5,3,0,7,3,0,1,2,1,1,1,0,7,3,1,0,0,0,0,0,1,1,1,3,1,3,0,2,65,184,7,7,0,49,49,75,0,0,0,0,0
3617,3617,630,IRN,670,SAU,1984,9,5,1984,23,7,1984,5,3,0,19,4,0,1,6,1,1,2,0,19,4,1,0,0,0,0,2,2,1,1,3,1,3,0,1,76,76,16,16,1,65,65,30,0,0,0,0,0
3617,3617,670,SAU,630,IRN,1984,9,5,1984,23,7,1984,5,3,0,19,4,0,1,6,0,0,0,0,2,2,1,1,1,2,0,19,4,1,3,1,3,1,0,1,76,76,16,1,16,65,30,65,0,0,0,0,0
3617,3617,630,IRN,690,KUW,1984,14,5,1984,23,7,1984,5,3,0,19,4,0,1,6,1,1,2,0,19,4,1,0,0,0,0,2,2,0,1,4,1,3,0,1,71,71,16,16,1,65,65,30,0,0,0,0,0
3617,3617,690,KUW,630,IRN,1984,14,5,1984,23,7,1984,5,3,0,19,4,0,1,6,0,0,0,0,2,2,0,1,1,2,0,19,4,1,4,1,3,1,0,1,71,71,16,1,16,65,30,65,0,0,0,0,0
3617,3617,630,IRN,692,BAH,1984,29,5,1984,1,6,1984,5,3,0,19,4,0,1,6,1,1,2,0,19,4,1,0,0,0,0,0,1,0,1,4,1,3,0,1,4,4,16,16,0,65,65,65,0,0,0,0,0
3617,3617,692,BAH,630,IRN,1984,29,5,1984,1,6,1984,5,3,0,19,4,0,1,6,0,0,0,0,0,1,0,1,1,2,0,19,4,1,4,1,3,1,0,1,4,4,16,0,16,65,65,65,0,0,0,0,0
3617,3617,630,IRN,694,QAT,1984,29,5,1984,1,6,1984,5,3,0,19,4,0,1,6,1,1,2,0,19,4,1,0,0,0,0,0,1,0,1,4,1,3,0,1,4,4,16,16,0,65,65,75,0,0,0,0,0
3617,3617,694,QAT,630,IRN,1984,29,5,1984,1,6,1984,5,3,0,19,4,0,1,6,0,0,0,0,0,1,0,1,1,2,0,19,4,1,4,1,3,1,0,1,4,4,16,0,16,65,100,65,0,0,0,0,0
3617,3617,630,IRN,696,UAE,1984,29,5,1984,1,6,1984,5,3,0,19,4,0,1,6,1,1,2,0,19,4,1,0,0,0,0,0,1,0,1,4,1,3,0,1,4,4,16,16,0,65,65,100,0,0,0,0,0
3617,3617,696,UAE,630,IRN,1984,29,5,1984,1,6,1984,5,3,0,19,4,0,1,6,0,0,0,0,0,1,0,1,1,2,0,19,4,1,4,1,3,1,0,1,4,4,16,0,16,65,65,65,0,0,0,0,0
3617,3617,630,IRN,698,OMA,1984,29,5,1984,1,6,1984,5,3,0,19,4,0,1,6,1,1,2,0,19,4,1,0,0,0,0,0,1,0,1,4,1,3,0,1,4,4,16,16,0,65,65,75,0,0,0,0,0
3617,3617,698,OMA,630,IRN,1984,29,5,1984,1,6,1984,5,3,0,19,4,0,1,6,0,0,0,0,0,1,0,1,1,2,0,19,4,1,4,1,3,1,0,1,4,4,16,0,16,65,100,65,0,0,0,0,0
3618,3618,775,MYA,800,THI,1985,7,5,1985,5,11,1985,5,3,0,18,4,1,1,1,1,0,0,-9,18,4,1,0,0,0,-9,18,4,1,1,3,1,3,0,1,183,183,17,17,17,75,75,75,0,0,0,0,0
3618,3618,800,THI,775,MYA,1985,7,5,1985,5,11,1985,5,3,0,18,4,1,1,1,0,0,0,-9,18,4,1,1,0,0,-9,18,4,1,3,1,3,1,0,1,183,183,17,17,17,75,75,75,0,0,0,0,0
3620,3620,2,USA,620,LIB,1985,24,9,1985,30,9,1985,5,3,0,8,3,0,1,2,0,0,0,0,8,3,0,1,1,1,0,7,3,1,4,1,1,3,0,1,7,7,7,7,7,49,49,49,0,0,0,0,0
3620,3620,620,LIB,2,USA,1985,24,9,1985,30,9,1985,5,3,0,8,3,0,1,2,1,1,1,0,7,3,1,0,0,0,0,8,3,0,1,4,3,1,0,1,7,7,7,7,7,49,49,49,0,0,0,0,0
3620,3620,620,LIB,651,EGY,1985,28,8,1985,2,12,1985,5,3,0,10,3,0,1,2,1,1,1,0,7,3,1,0,0,0,0,10,3,1,1,3,1,3,0,1,97,97,8,7,8,20,49,20,0,0,0,0,0
3620,3620,651,EGY,620,LIB,1985,28,8,1985,2,12,1985,5,3,0,10,3,0,1,2,0,0,0,0,10,3,1,1,1,1,0,7,3,1,3,1,3,1,0,1,97,97,8,8,7,20,20,49,0,0,0,0,0
3621,3621,820,MAL,840,PHI,1985,30,9,1985,30,9,1985,5,3,0,19,4,0,1,1,1,0,0,0,19,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,1,1,16,16,0,65,65,65,0,0,0,0,0
3621,3621,840,PHI,820,MAL,1985,30,9,1985,30,9,1985,5,3,0,19,4,0,1,1,0,0,0,0,0,1,1,1,0,0,0,19,4,1,3,1,3,1,0,1,1,1,16,0,16,65,65,65,0,0,0,0,0
3622,3622,710,CHN,816,DRV,1985,9,1,1985,6,2,1986,0,0,0,18,4,1,1,1,1,1,2,0,18,4,1,0,0,0,0,18,4,1,1,3,1,3,0,1,357,357,17,17,17,75,75,75,0,0,0,0,0
3622,3622,710,CHN,816,DRV,1986,9,1,1985,6,2,1986,5,3,0,18,4,1,1,1,1,1,2,-9,18,4,1,0,0,0,-9,18,4,1,1,3,1,3,0,2,38,395,17,17,17,75,75,75,0,0,0,0,0
3622,3622,816,DRV,710,CHN,1985,9,1,1985,6,2,1986,0,0,0,18,4,1,1,1,0,0,0,0,18,4,1,1,1,2,0,18,4,1,3,1,3,1,0,1,357,357,17,17,17,75,75,75,0,0,0,0,0
3622,3622,816,DRV,710,CHN,1986,9,1,1985,6,2,1986,5,3,0,18,4,1,1,1,0,0,0,-9,18,4,1,1,1,2,-9,18,4,1,3,1,3,1,0,2,38,395,17,17,17,75,75,75,0,0,0,0,0
3625,3625,2,USA,630,IRN,1985,16,11,1985,14,3,1986,0,0,0,8,3,0,1,4,0,0,0,0,2,2,1,1,1,2,0,8,3,1,3,1,3,1,0,1,46,46,7,1,7,49,30,49,0,0,0,0,0
3625,3625,2,USA,630,IRN,1986,16,11,1985,14,3,1986,3,3,0,8,3,0,1,4,0,0,0,0,2,2,1,1,1,2,0,8,3,1,3,1,3,1,0,2,74,120,7,1,7,49,30,49,0,0,0,0,0
3625,3625,630,IRN,2,USA,1985,16,11,1985,14,3,1986,0,0,0,8,3,0,1,4,1,1,2,0,8,3,1,0,0,0,0,2,2,1,1,3,1,3,0,1,46,46,7,7,1,49,49,30,0,0,0,0,0
3625,3625,630,IRN,2,USA,1986,16,11,1985,14,3,1986,4,3,0,8,3,0,1,4,1,1,2,0,8,3,1,0,0,0,0,2,2,1,1,3,1,3,0,2,74,120,7,7,1,49,49,30,0,0,0,0,0
3625,3625,200,UKG,630,IRN,1985,16,11,1985,14,1,1986,0,0,0,8,3,0,1,4,0,0,0,0,2,2,1,1,1,2,0,8,3,1,3,1,3,1,0,1,46,46,7,1,7,49,30,49,0,0,0,0,0
3625,3625,200,UKG,630,IRN,1986,16,11,1985,14,1,1986,3,3,0,8,3,0,1,4,0,0,0,0,2,2,1,1,1,2,0,8,3,1,3,1,3,1,0,2,15,61,7,1,7,49,30,49,0,0,0,0,0
3625,3625,630,IRN,200,UKG,1985,16,11,1985,14,1,1986,0,0,0,8,3,0,1,4,1,1,2,0,8,3,1,0,0,0,0,2,2,1,1,3,1,3,0,1,46,46,7,7,1,49,49,30,0,0,0,0,0
3625,3625,630,IRN,200,UKG,1986,16,11,1985,14,1,1986,4,3,0,8,3,0,1,4,1,1,2,0,8,3,1,0,0,0,0,2,2,1,1,3,1,3,0,2,15,61,7,7,1,49,49,30,0,0,0,0,0
3625,3625,630,IRN,670,SAU,1985,16,11,1985,16,3,1986,0,0,0,8,3,0,1,4,1,1,2,0,8,3,1,0,0,0,0,2,2,1,1,3,1,3,0,1,46,46,7,7,1,49,49,30,0,0,0,0,0
3625,3625,630,IRN,670,SAU,1986,16,11,1985,16,3,1986,3,3,0,8,3,0,1,4,1,1,2,0,8,3,1,0,0,0,0,2,2,1,1,3,1,3,0,2,76,122,7,7,1,49,49,30,0,0,0,0,0
3625,3625,670,SAU,630,IRN,1985,16,11,1985,16,3,1986,0,0,0,8,3,0,1,4,0,0,0,0,2,2,1,1,1,2,0,8,3,1,3,1,3,1,0,1,46,46,7,1,7,49,30,49,0,0,0,0,0
3625,3625,670,SAU,630,IRN,1986,16,11,1985,16,3,1986,4,3,0,8,3,0,1,4,0,0,0,0,2,2,1,1,1,2,0,8,3,1,3,1,3,1,0,2,76,122,7,1,7,49,30,49,0,0,0,0,0
3625,3625,630,IRN,690,KUW,1985,16,11,1985,16,3,1986,0,0,0,10,3,0,1,4,1,1,2,0,8,3,1,0,0,0,0,10,3,1,1,3,1,3,0,1,46,46,8,7,8,20,49,20,0,0,0,0,0
3625,3625,630,IRN,690,KUW,1986,16,11,1985,16,3,1986,3,3,0,10,3,0,1,4,1,1,2,0,8,3,1,0,0,0,0,10,3,1,1,3,1,3,0,2,76,122,8,7,8,20,49,20,0,0,0,0,0
3625,3625,690,KUW,630,IRN,1985,16,11,1985,16,3,1986,0,0,0,10,3,0,1,4,0,0,0,0,10,3,1,1,1,2,0,8,3,1,3,1,3,1,0,1,46,46,8,8,7,20,20,49,0,0,0,0,0
3625,3625,690,KUW,630,IRN,1986,16,11,1985,16,3,1986,4,3,0,10,3,0,1,4,0,0,0,0,10,3,1,1,1,2,0,8,3,1,3,1,3,1,0,2,76,122,8,8,7,20,20,49,0,0,0,0,0
3626,3626,750,IND,771,BNG,1986,27,2,1986,22,4,1986,5,3,1,19,4,0,1,1,1,1,1,0,19,4,1,0,1,1,1,14,3,1,1,3,1,3,0,1,55,55,16,16,12,65,65,65,0,0,0,0,0
3626,3626,771,BNG,750,IND,1986,27,2,1986,22,4,1986,5,3,1,19,4,0,1,1,0,1,1,1,14,3,1,1,1,1,0,19,4,1,3,1,3,1,0,1,55,55,16,12,16,65,65,65,0,0,0,0,0
3628,3628,710,CHN,816,DRV,1986,1,10,1986,15,3,1987,0,0,0,19,4,0,1,1,1,1,2,0,19,4,1,0,0,0,0,19,4,1,1,3,1,3,0,1,92,92,16,16,16,65,65,65,0,0,1,0,0
3628,3628,710,CHN,816,DRV,1987,1,10,1986,15,3,1987,5,1,6,22,5,0,1,1,1,1,2,6,22,5,1,0,0,0,6,22,5,1,1,3,1,3,1,2,75,167,20,20,20,100,100,100,0,0,1,0,0
3628,3628,816,DRV,710,CHN,1986,1,10,1986,15,3,1987,0,0,0,19,4,0,1,1,0,0,0,0,19,4,1,1,1,2,0,19,4,1,3,1,3,1,0,1,92,92,16,16,16,65,65,65,0,0,1,0,0
3628,3628,816,DRV,710,CHN,1987,1,10,1986,15,3,1987,5,1,6,22,5,0,1,1,0,0,0,6,22,5,1,1,1,2,6,22,5,1,3,1,3,1,1,2,75,167,20,20,20,100,100,100,0,0,1,0,0
3629,3629,432,MLI,439,BFO,1986,23,6,1986,31,7,1986,5,3,0,18,4,1,1,1,1,1,1,-9,18,4,1,0,1,1,-9,18,4,1,1,3,1,3,0,1,39,39,17,17,17,75,75,75,0,0,0,0,0
3629,3629,439,BFO,432,MLI,1986,23,6,1986,31,7,1986,5,3,0,18,4,1,1,1,0,1,1,-9,18,4,1,1,1,1,-9,18,4,1,3,1,3,1,0,1,39,39,17,17,17,75,75,75,0,0,0,0,0
3630,3630,160,ARG,200,UKG,1982,1,3,1982,14,6,1982,2,2,6,22,5,0,1,1,1,1,1,5,22,5,1,0,0,0,4,22,5,1,1,3,1,3,1,1,106,106,20,20,20,100,100,100,0,0,0,0,0
3630,3630,200,UKG,160,ARG,1982,1,3,1982,14,6,1982,1,2,6,22,5,0,1,1,0,0,0,4,22,5,1,1,1,1,5,22,5,1,3,1,3,1,1,1,106,106,20,20,20,100,100,100,0,0,0,0,0
3631,3631,220,FRN,620,LIB,1978,15,4,1978,8,3,1980,0,0,0,18,4,1,1,2,0,0,0,0,18,4,0,1,1,1,0,18,4,1,4,1,1,3,0,1,261,261,17,17,17,75,75,75,0,0,0,0,0
3631,3631,220,FRN,620,LIB,1979,15,4,1978,8,3,1980,0,0,0,18,4,1,1,2,0,0,0,0,18,4,0,1,1,1,0,18,4,1,4,1,1,3,0,2,365,626,17,17,17,75,75,75,0,0,0,0,0
3631,3631,220,FRN,620,LIB,1980,15,4,1978,8,3,1980,2,2,0,18,4,1,1,2,0,0,0,-9,18,4,0,1,1,1,-9,18,4,1,4,1,1,3,0,3,69,695,17,17,17,75,75,75,0,0,0,0,0
3631,3631,620,LIB,220,FRN,1978,15,4,1978,8,3,1980,0,0,0,18,4,1,1,2,1,1,1,0,18,4,1,0,0,0,0,18,4,0,1,4,3,1,0,1,261,261,17,17,17,75,75,75,0,0,0,0,0
3631,3631,620,LIB,220,FRN,1979,15,4,1978,8,3,1980,0,0,0,18,4,1,1,2,1,1,1,0,18,4,1,0,0,0,0,18,4,0,1,4,3,1,0,2,365,626,17,17,17,75,75,75,0,0,0,0,0
3631,3631,620,LIB,220,FRN,1980,15,4,1978,8,3,1980,1,2,0,18,4,1,1,2,1,1,1,-9,18,4,1,0,0,0,-9,18,4,0,1,4,3,1,0,3,69,695,17,17,17,75,75,75,0,0,0,0,0
3631,3631,483,CHA,620,LIB,1977,2,7,1977,17,12,1980,0,0,0,18,4,1,1,2,0,0,0,0,18,4,1,1,1,1,0,18,4,1,3,1,3,1,0,1,183,183,17,17,17,75,75,75,0,0,0,0,0
3631,3631,483,CHA,620,LIB,1978,2,7,1977,17,12,1980,0,0,0,18,4,1,1,2,0,0,0,0,18,4,1,1,1,1,0,18,4,1,3,1,3,1,0,2,365,548,17,17,17,75,75,75,0,0,0,0,0
3631,3631,483,CHA,620,LIB,1979,2,7,1977,17,12,1980,0,0,0,18,4,1,1,2,0,0,0,0,18,4,1,1,1,1,0,18,4,1,3,1,3,1,0,3,365,913,17,17,17,75,75,75,0,0,0,0,0
3631,3631,483,CHA,620,LIB,1980,2,7,1977,17,12,1980,2,2,0,18,4,1,1,2,0,0,0,-9,18,4,1,1,1,1,-9,18,4,1,3,1,3,1,0,4,353,1266,17,17,17,75,75,75,0,0,0,0,0
3631,3631,620,LIB,483,CHA,1977,2,7,1977,17,12,1980,0,0,0,18,4,1,1,2,1,1,1,0,18,4,1,0,0,0,0,18,4,1,1,3,1,3,0,1,183,183,17,17,17,75,75,75,0,0,0,0,0
3631,3631,620,LIB,483,CHA,1978,2,7,1977,17,12,1980,0,0,0,18,4,1,1,2,1,1,1,0,18,4,1,0,0,0,0,18,4,1,1,3,1,3,0,2,365,548,17,17,17,75,75,75,0,0,0,0,0
3631,3631,620,LIB,483,CHA,1979,2,7,1977,17,12,1980,0,0,0,18,4,1,1,2,1,1,1,0,18,4,1,0,0,0,0,18,4,1,1,3,1,3,0,3,365,913,17,17,17,75,75,75,0,0,0,0,0
3631,3631,620,LIB,483,CHA,1980,2,7,1977,17,12,1980,1,2,0,18,4,1,1,2,1,1,1,-9,18,4,1,0,0,0,-9,18,4,1,1,3,1,3,0,4,353,1266,17,17,17,75,75,75,0,0,0,0,0
3632,3632,616,TUN,620,LIB,1980,3,12,1980,3,12,1980,5,3,0,10,3,0,1,1,1,0,0,0,10,3,1,0,0,0,0,0,1,1,1,3,1,3,0,1,1,1,8,8,0,20,20,100,0,0,0,0,0
3632,3632,620,LIB,616,TUN,1980,3,12,1980,3,12,1980,5,3,0,10,3,0,1,1,0,0,0,0,0,1,1,1,0,0,0,10,3,1,3,1,3,1,0,1,1,1,8,0,8,20,100,20,0,0,0,0,0
3633,3633,220,FRN,620,LIB,1980,13,12,1980,15,11,1981,0,0,0,7,3,0,2,1,1,0,0,0,7,3,1,0,1,3,0,7,3,1,1,3,1,3,0,1,19,19,7,7,7,49,49,49,0,0,0,0,0
3633,3633,220,FRN,620,LIB,1981,13,12,1980,15,11,1981,5,3,0,7,3,0,2,1,1,0,0,0,7,3,1,0,1,3,0,7,3,1,1,3,1,3,0,2,320,339,7,7,7,49,49,49,0,0,0,0,0
3633,3633,620,LIB,220,FRN,1980,13,12,1980,15,11,1981,0,0,0,7,3,0,2,1,0,1,3,0,7,3,1,1,0,0,0,7,3,1,3,1,3,1,0,1,19,19,7,7,7,49,49,49,0,0,0,0,0
3633,3633,620,LIB,220,FRN,1981,13,12,1980,15,11,1981,5,3,0,7,3,0,2,1,0,1,3,0,7,3,1,1,0,0,0,7,3,1,3,1,3,1,0,2,320,339,7,7,7,49,49,49,0,0,0,0,0
3633,3633,483,CHA,620,LIB,1981,29,10,1981,15,11,1981,5,3,0,7,3,0,2,1,1,0,0,0,2,2,0,0,1,3,0,7,3,1,2,3,1,3,0,1,18,18,7,1,7,49,30,49,0,0,0,0,0
3633,3633,620,LIB,483,CHA,1981,29,10,1981,15,11,1981,5,3,0,7,3,0,2,1,0,1,3,0,7,3,1,1,0,0,0,2,2,0,3,2,3,1,0,1,18,18,7,7,1,49,49,30,0,0,0,0,0
3634,3634,2,USA,620,LIB,1983,2,8,1983,24,8,1983,5,1,0,19,4,0,1,4,0,0,0,0,10,3,0,1,1,3,-9,19,4,1,4,1,1,3,0,1,23,23,16,8,16,65,20,65,0,0,0,0,0
3634,3634,620,LIB,2,USA,1983,2,8,1983,24,8,1983,5,1,0,19,4,0,1,4,1,1,3,-9,19,4,1,0,0,0,0,10,3,0,1,4,3,1,0,1,23,23,16,16,8,65,65,20,0,0,0,0,0
3634,3634,220,FRN,620,LIB,1983,9,8,1983,20,10,1984,0,0,0,19,4,0,1,4,0,0,0,0,18,4,0,1,1,3,0,19,4,1,4,1,1,3,0,1,145,145,16,17,16,65,75,65,0,0,0,0,0
3634,3634,220,FRN,620,LIB,1984,9,8,1983,20,10,1984,5,1,0,19,4,0,1,4,0,0,0,-9,18,4,0,1,1,3,-9,19,4,1,4,1,1,3,0,2,295,440,16,17,16,65,75,65,0,0,0,0,0
